id,xcenter,ycenter,xworld,yworld,semimajor,semiminor,a_hl,b_hl,a_hl_90,b_hl_90,angle,F160W_inner,F160W_outer,F160W_90
308.0,1643.3206787768474,1825.2767840571566,36.12129825789134,-3.384199858153698,16.761112269242698,10.434333701786326,6.35825049660793,3.958216279172583,11.808638590841756,7.351258892689335,-53.641367571850644,7.293269858509301,14.605997627469623,13.109963465686889
309.0,1959.7079354298755,1823.1212170009542,36.115575730906315,-3.3842387805604943,11.799047427666965,11.013648994068022,4.5689090304456474,4.264781598314661,9.20752774758299,8.594632688502752,29.457854193178633,2.37294815197587,4.76220130497506,4.269704911933513
310.0,2233.7911009448217,1825.6525497213972,36.110618362390184,-3.3841930508363816,20.54432443813196,7.8327240032553,7.618147375138615,2.9044929652118703,14.250062967249026,5.4329754471897305,72.75964228343842,2.6199880243092775,5.277104965017462,4.72547934416245
311.0,866.4735729894524,1832.3926049737902,36.135349163752224,-3.384071229179141,25.60929273970962,21.636795323500962,8.597921109326718,7.264216983300411,17.450856320676333,14.743890441176559,-26.06528659654438,13.05541430272162,26.108787569706145,23.48175057174485
312.0,1003.7567237951699,1828.1561121031468,36.13286611183538,-3.38414776248718,11.782048784366124,6.842867770097215,4.6130876843799955,2.67922409878008,8.994269652795047,5.223760234666684,73.40820400553166,1.386717427521944,2.786035065668693,2.4998353500725354
313.0,2587.40901717119,1839.1974578755792,36.10422244472209,-3.3839484202731356,30.39192701207514,10.898506832405737,10.256982118946024,3.6781408977055863,21.502988036987546,7.710944486841419,-47.82618096693352,19.042083392143248,38.10278908173481,34.25173093584366
314.0,699.8503754875602,1837.127163704916,36.1383628911045,-3.3839856857202255,16.999923219476745,15.628136556877573,5.06652878707298,4.657691845514405,12.096311175640128,11.12021510019543,-82.40609803645545,17.98078006863594,35.99204715134748,32.34616095586389
315.0,2963.71968577263,1840.1872681908003,36.09741608005901,-3.383930428289706,10.146481605020208,9.157605101003863,3.2748605259864987,2.955692487828684,6.716247091673107,6.0616813808519705,-15.847026263408761,4.152469071596861,8.363473384568934,7.520812999727204
316.0,2065.2247604115655,1839.704446848127,36.11366723917289,-3.3839393544664067,8.451305161694771,7.256878532536896,2.9980962473668633,2.574374002563297,5.669670954581362,4.868373896062071,69.0710863690717,1.4974408061057332,2.992205008140445,2.67867603077786
317.0,1839.9461128534967,1847.3744455554224,36.11774187477919,-3.3838008780895534,15.271600430964057,12.226529848716936,4.934927470011893,3.9509308985727984,10.453773095366333,8.36934998135896,-44.13293607155882,6.770547510832548,13.588943819842825,12.192729356035123
318.0,690.1509193105159,1860.2728412427173,36.138538317174124,-3.3835677740037964,16.805645946516126,10.187517830703056,4.746988743839473,2.877606289214759,12.365799279552188,7.496099885256025,-77.14797565134046,8.321267678551376,16.58867852908832,14.959769353582452
319.0,873.9383691286421,1871.1524411670086,36.135214134845135,-3.383371401247525,35.15113689753112,21.980290514489315,14.010055732502432,8.760601286447118,31.340951954571096,19.597751019270987,44.62578307973153,19.704395217075948,39.3812594280472,35.47129519863054
320.0,1804.6555481007047,1878.0177623583963,36.11838017816596,-3.383247595967598,30.733327982260686,24.694275371581778,9.730265545242181,7.81828303630234,22.878038886626157,18.38253873951419,-34.39561068335174,46.33304390445352,92.60852499713273,83.32536633943103
321.0,1849.2351540159866,1869.4134753113858,36.11757386324739,-3.3834029511098667,10.27837505149946,10.205860289079954,2.950061816178868,2.929248892866456,6.820219403421947,6.7721022071521055,37.332464532876536,9.884660927653313,19.81548211131885,17.802711523175237
322.0,1372.584861135536,1871.4994543526518,36.126195075683746,-3.3833652533542127,15.292282675818154,15.06154751613389,5.716610417215773,5.630356255856672,10.370331447711628,10.213860361393674,7.141000652266008,5.193115387931466,10.385013873307763,9.3425864418922
323.0,1661.071635534306,1880.3330747668012,36.120977191581716,-3.3832057872911108,36.76244032596217,25.053726314439302,12.764078314720214,8.698762158268128,25.809601169568392,17.589329714070747,-21.284858468568142,42.47619686335325,84.990145078042,76.46339590437711
324.0,1731.4266071643635,1873.8980986051713,36.11970467592284,-3.3833219773927783,12.789060787213923,11.448989260413935,4.950021696304757,4.431345364819022,11.367459557450085,10.176347157685834,-78.26133889331375,2.896721884272993,5.762838163937559,5.2029197408183245
